poll_time,scheduled,expected,state,destination,journey_state,journey_id
2026-09-21T05:48:42+02:00,2026-09-21T06:09:57,2026-09-21T06:09:57,EXPECTED,Sergels torg,EXPECTED,2026092100001
2026-09-21T05:48:42+02:00,2026-09-21T06:24:57,2026-09-21T06:24:57,EXPECTED,Sergels torg,EXPECTED,2026092100002
2026-09-21T05:48:42+02:00,2026-09-21T06:37:57,2026-09-21T06:37:57,EXPECTED,Sergels torg,EXPECTED,2026092100003
2026-09-21T05:57:12+02:00,2026-09-21T06:09:57,2026-09-21T06:09:57,EXPECTED,Sergels torg,EXPECTED,2026092100001
2026-09-21T05:57:12+02:00,2026-09-21T06:24:57,2026-09-21T06:24:57,EXPECTED,Sergels torg,EXPECTED,2026092100002
2026-09-21T05:57:12+02:00,2026-09-21T06:37:57,2026-09-21T06:37:57,EXPECTED,Sergels torg,EXPECTED,2026092100003
2026-09-21T06:04:58+02:00,2026-09-21T06:09:57,2026-09-21T06:11:25,EXPECTED,Sergels torg,NORMALPROGRESS,2026092100001
2026-09-21T06:04:58+02:00,2026-09-21T06:24:57,2026-09-21T06:24:57,EXPECTED,Sergels torg,EXPECTED,2026092100002
2026-09-21T06:04:58+02:00,2026-09-21T06:37:57,2026-09-21T06:37:57,EXPECTED,Sergels torg,EXPECTED,2026092100003
2026-09-21T06:19:37+02:00,2026-09-21T06:24:57,2026-09-21T06:28:34,EXPECTED,Sergels torg,NORMALPROGRESS,2026092100002
2026-09-21T06:19:37+02:00,2026-09-21T06:37:57,2026-09-21T06:37:57,EXPECTED,Sergels torg,EXPECTED,2026092100003
2026-09-21T06:19:37+02:00,2026-09-21T06:49:06,2026-09-21T06:49:06,EXPECTED,Sergels torg,EXPECTED,2026092100004
2026-09-21T06:32:26+02:00,2026-09-21T06:37:57,2026-09-21T06:39:18,EXPECTED,Sergels torg,NORMALPROGRESS,2026092100003
2026-09-21T06:32:26+02:00,2026-09-21T06:49:06,2026-09-21T06:49:06,EXPECTED,Sergels torg,EXPECTED,2026092100004
2026-09-21T06:32:26+02:00,2026-09-21T06:59:06,2026-09-21T06:59:06,EXPECTED,Sergels torg,EXPECTED,2026092100005
2026-09-21T06:44:43+02:00,2026-09-21T06:49:06,2026-09-21T06:50:17,EXPECTED,Sergels torg,NORMALPROGRESS,2026092100004
2026-09-21T06:44:43+02:00,2026-09-21T06:59:06,2026-09-21T06:59:06,EXPECTED,Sergels torg,EXPECTED,2026092100005
2026-09-21T06:44:43+02:00,2026-09-21T07:09:15,2026-09-21T07:09:15,EXPECTED,Sergels torg,EXPECTED,2026092100006
