poll_time,scheduled,expected,state,destination,journey_state,journey_id
2026-09-24T15:17:55+02:00,2026-09-24T15:30:00,2026-09-24T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400018
2026-09-24T15:17:55+02:00,2026-09-24T15:45:00,2026-09-24T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400019
2026-09-24T15:17:55+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:31:29+02:00,2026-09-24T15:30:00,2026-09-24T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400018
2026-09-24T15:31:29+02:00,2026-09-24T15:45:00,2026-09-24T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400019
2026-09-24T15:31:29+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:44:37+02:00,2026-09-24T15:45:00,2026-09-24T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400019
2026-09-24T15:44:37+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:44:37+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:45:09+02:00,2026-09-24T15:45:00,2026-09-24T15:45:00,ATSTOP,Häggvik (Mossvägen),ATORIGIN,2026092400019
2026-09-24T15:45:09+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:45:09+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:45:39+02:00,2026-09-24T15:45:00,2026-09-24T15:45:00,ATSTOP,Häggvik (Mossvägen),ATORIGIN,2026092400019
2026-09-24T15:45:39+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:45:39+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:46:10+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:46:10+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:46:10+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
2026-09-24T15:46:41+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:46:41+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:46:41+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
2026-09-24T15:47:12+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:47:12+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:47:12+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
2026-09-24T15:47:44+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:47:44+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:47:44+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
2026-09-24T15:48:15+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:48:15+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:48:15+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
2026-09-24T15:48:46+02:00,_HEARTBEAT_,,,,,
2026-09-24T15:49:17+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:49:17+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:49:17+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
2026-09-24T15:49:48+02:00,2026-09-24T16:00:00,2026-09-24T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400020
2026-09-24T15:49:48+02:00,2026-09-24T16:15:00,2026-09-24T16:15:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400021
2026-09-24T15:49:48+02:00,2026-09-24T16:25:00,2026-09-24T16:25:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092400022
