poll_time,scheduled,expected,state,destination,journey_state,journey_id
2026-09-21T15:24:15+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:24:15+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:24:15+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:24:46+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:24:46+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:24:46+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:25:17+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:25:17+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:25:17+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:25:47+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:25:47+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:25:47+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:26:18+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:26:18+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:26:18+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:26:49+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:26:49+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:26:49+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:27:20+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:27:20+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:27:20+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:27:50+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:27:50+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:27:50+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:28:21+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:28:21+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:28:21+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:28:52+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:28:52+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:28:52+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
2026-09-21T15:29:22+02:00,2026-09-21T15:30:00,2026-09-21T15:30:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100018
2026-09-21T15:29:22+02:00,2026-09-21T15:45:00,2026-09-21T15:45:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100019
2026-09-21T15:29:22+02:00,2026-09-21T16:00:00,2026-09-21T16:00:00,EXPECTED,Häggvik (Mossvägen),EXPECTED,2026092100020
